"block","mprec","pct_block"
"060971531041010","0310003",0.000001
"060971531041006","0310003",0.000002
"060971531041007","0310003",0.000002
"060971531041005","0310003",1
"060971531021008","0310003",1
"060971531021000","0310003",1
"060971531021001","0310003",1
"060971514061001","0310003",0.000003
"060971531021002","0310003",1
"060971531022000","0310003",1
"060971531021003","0310003",1
"060971531021004","0310003",1
"060971531021005","0310003",1
"060971531021006","0310003",1
"060971531022001","0310003",1
"060971531021007","0310003",1
"060971531022004","0310003",0.000005
"060971506102000","0200116",1
"060971506074001","0200116",0.000002
"060971506072012","0200116",1
"060971506072021","0200116",0.000001
"060971506102001","0200116",0.000005
"060971506102006","0200116",0.000010
"060971531023005","0310006",0.000001
"060971532012005","0310006",0.041912
"060971506072007","0200115",0.000001
"060971506072013","0200115",1
"060971506072009","0200115",1
"060971506072008","0200115",0.692492
"060971506072011","0200115",0.000012
"060971506072021","0200115",1
"060971531032002","0310005",0.000002
"060971531023008","0310005",0.000001
"060971532012007","0310005",0.955890
"060971532011000","0310005",1
"060971532012017","0310005",1
"060971532012016","0310005",1
"060971532011012","0310005",0.000001
"060971532011014","0310005",1
"060971532011013","0310005",1
"060971532012005","0310005",0.802364
"060971532012006","0310005",1
"060971532011015","0310005",1
"060971532012014","0310005",1
"060971532012009","0310005",1
"060971532012011","0310005",1
"060971532012010","0310005",1
"060971532012012","0310005",1
"060971532012015","0310005",1
"060971532012013","0310005",1
"060971532022008","0310005",1
"060971532021000","0310005",1
"060971532012007","0310005",0.003303
"060971513091006","0200118",0.388453
"060971506123002","0200118",0.000002
"060971541001003","0400037",0.003915
"060971541001005","0400037",0.487673
"060971541002019","0400037",1
"060971541002018","0400037",1
"060971541002016","0400037",1
"060971541001019","0400037",1
"060971541001018","0400037",1
"060971541001020","0400037",1
"060971541001004","0400037",0.029456
"060971541002014","0400037",0.005825
"060971541002020","0400037",0.000004
"060971541002015","0400037",1
"060971541002017","0400037",0.490492
"060971506112011","0200117",1
"060971506123030","0200117",1
"060971531041018","0310008",0.018170
"060971503062000","0100108",0.000003
"060971503063004","0100108",0.015007
"060971503062009","0100108",1
"060971503062008","0100108",1
"060971503062006","0100108",1
"060971503062003","0100108",1
"060971503063011","0100108",1
"060971503063014","0100108",1
"060971503054000","0100108",0.000001
"060971503063008","0100108",1
"060971503062011","0100108",1
"060971503062005","0100108",1
"060971503062010","0100108",1
"060971503062007","0100108",1
"060971503062004","0100108",0.930582
"060971503053003","0100108",0.000001
"060971503061001","0100108",1
"060971503054002","0100108",0.000002
"060971503062013","0100108",1
"060971503063007","0100108",1
"060971503062012","0100108",1
"060971503061009","0100108",1
"060971503061004","0100108",1
"060971503061002","0100108",1
"060971503061010","0100108",1
"060971503061003","0100108",1
"060971503061000","0100108",1
"060971503061015","0100108",0.000002
"060971503061006","0100108",1
"060971503061011","0100108",0.000001
"060971503061008","0100108",1
"060971503054005","0100108",0.000001
"060971503061007","0100108",1
"060971503061018","0100108",0.000002
"060971503061005","0100108",1
"060971503061013","0100108",0.000002
"060971503061014","0100108",0.000001
"060971503052005","0100108",0.000001
"060971503061012","0100108",0.000001
"060971538073001","0400036",0.182659
"060971531041018","0310007",0.046129
"060971541002015","0400039",0.000039
"060971541002017","0400039",0.020698
"060971541002037","0400039",0.287357
"060971526011007","0100107",1
"060971541002020","0400038",0.034351
"060971541002017","0400038",0.026349
"060971541002022","0400038",0.012196
"060971524013021","0410025",0.388412
"060971524013028","0410025",1
"060971524013025","0410025",0.923637
"060971524012003","0410025",1
"060971524013008","0410025",0.000003
"060971524012006","0410025",0.473255
"060971524012000","0410025",0.535161
"060971524023000","0410025",0.000002
"060971524012005","0410025",1
"060971524012002","0410025",1
"060971524012027","0410025",1
"060971524012028","0410025",0.000006
"060971524012014","0410025",0.003335
"060971524012026","0410025",1
"060971524012007","0410025",0.000001
"060971503053007","0100109",1
"060971503053006","0100109",1
"060971503053004","0100109",1
"060971503053002","0100109",0.000001
"060971503062009","0100109",0.000001
"060971503054000","0100109",1
"060971503062011","0100109",0.000001
"060971503062010","0100109",0.000002
"060971503053009","0100109",1
"060971503041000","0100109",0.000003
"060971503053003","0100109",1
"060971503053005","0100109",1
"060971503054003","0100109",1
"060971503054002","0100109",1
"060971503054001","0100109",1
"060971503061004","0100109",0.000003
"060971503054004","0100109",1
"060971503054007","0100109",1
"060971503054005","0100109",1
"060971503054006","0100109",1
"060971503054008","0100109",0.000001
"060971503053010","0100109",1
"060971503052000","0100109",0.000001
"060971524023008","0410024",0.001157
"060971524023003","0410024",0.002925
"060971524023001","0410024",0.000011
"060971524023003","0410024",0.222250
"060971524023005","0410024",1
"060971524023007","0410024",1
"060971524023006","0410024",1
"060971524023008","0410024",0.815656
"060971524023009","0410024",0.324634
"060971523001016","0410024",0.718757
"060971523001008","0410024",0.000005
"060971530014002","0410027",0.000004
"060971530014004","0410027",1
"060971517011018","0110077",0.001448
"060971517011017","0110077",0.000001
"060971517021000","0110077",0.942964
"060971517023000","0110077",1
"060971517023002","0110077",1
"060971517023003","0110077",0.999936
"060971517023001","0110077",1
"060971517023006","0110077",1
"060971517023005","0110077",1
"060971517011000","0110077",1
"060971517011002","0110077",1
"060971517011001","0110077",1
"060971517023004","0110077",1
"060971517011003","0110077",1
"060971517011004","0110077",1
"060971517011008","0110077",1
"060971517011005","0110077",1
"060971517011006","0110077",1
"060971517011007","0110077",0.000001
"060971518002002","0110077",0.000035
"060971517011014","0110077",1
"060971518002003","0110077",0.000020
"060971517011018","0110077",0.998547
"060971517011009","0110077",0.000012
"060971517011012","0110077",1
"060971517011017","0110077",0.000007
"060971530012000","0410026",0.000420
"060971530011002","0410026",0.000003
"060971529032006","0410026",0.000008
"060971530012001","0410026",0.000001
"060971530012000","0410026",0.999580
"060971530011005","0410026",0.000001
"060971530012013","0410026",0.000001
"060971524011029","0110076",0.000024
"060971524011000","0110076",0.000168
"060971524011028","0110076",1
"060971522042005","0110076",0.000001
"060971509022006","0200110",0.000003
"060971510003006","0200110",1
"060971510003007","0200110",1
"060971510003005","0200110",0.000527
"060971510003019","0200110",0.000001
"060971510003020","0200110",1
"060971510003017","0200110",1
"060971510003018","0200110",1
"060971524012000","0410029",0.098417
"060971524012002","0410029",0.000003
"060971524012007","0410029",0.998210
"060971524012023","0410029",0.582529
"060971524012020","0410029",0.478617
"060971524023003","0410029",0.130707
"060971524012007","0410029",0.001790
"060971517011020","0110079",0.000001
"060971517012002","0110079",0.004746
"060971517012013","0110079",0.492177
"060971517012007","0110079",0.317581
"060971524012020","0410028",0.001692
"060971523001005","0410028",0.000017
"060971524012023","0410028",0.417394
"060971524012020","0410028",0.519675
"060971524023003","0410028",0.149151
"060971524012022","0410028",0.000058
"060971524012013","0410028",0.000007
"060971524023004","0410028",1
"060971524012024","0410028",1
"060971524012021","0410028",1
"060971523001005","0410028",0.000053
"060971503042000","0100100",0.000007
"060971503042024","0100100",0.000002
"060971503042018","0100100",0.000001
"060971503042016","0100100",0.000001
"060971503043002","0100100",1
"060971503043001","0100100",1
"060971503043000","0100100",1
"060971503043009","0100100",1
"060971503043010","0100100",1
"060971503043007","0100100",1
"060971503043006","0100100",1
"060971503043005","0100100",1
"060971503043004","0100100",1
"060971503043003","0100100",1
"060971502052016","0100100",0.000005
"060971503043017","0100100",1
"060971503043018","0100100",1
"060971503043013","0100100",1
"060971503043015","0100100",1
"060971503043011","0100100",1
"060971503043016","0100100",1
"060971503043008","0100100",1
"060971503043021","0100100",1
"060971503044005","0100100",0.000001
"060971503043019","0100100",1
"060971503043022","0100100",1
"060971503043023","0100100",1
"060971503043012","0100100",1
"060971503043014","0100100",1
"060971503044003","0100100",0.000003
"060971503044004","0100100",0.000001
"060971503044001","0100100",0.000004
"060971503044000","0100100",0.335175
"060971503044011","0100100",0.000035
"060971503033004","0100100",0.000001
"060971503043020","0100100",1
"060971502052019","0100100",0.000003
"060971503044002","0100100",0.000006
"060971517011001","0110078",0.000004
"060971517011007","0110078",1
"060971517011014","0110078",0.000001
"060971517011018","0110078",0.000006
"060971517011009","0110078",0.187115
"060971517011013","0110078",1
"060971517011012","0110078",0.000002
"060971517011011","0110078",0.952742
"060971538073003","0400031",0.240994
"060971503032003","0100102",0.000001
"060971503032023","0100102",0.730264
"060971503032024","0100102",0.000001
"060971503032006","0100102",0.000001
"060971503032025","0100102",0.999991
"060971503032026","0100102",1
"060971503033007","0100102",0.000001
"060971503031011","0100102",0.153401
"060971503031007","0100102",0.004368
"060971503032015","0100102",0.202548
"060971539051012","0400030",0.020659
"060971541004044","0400033",0.000011
"060971541004001","0400033",0.017757
"060971541003083","0400033",0.498521
"060971541003085","0400033",0.000001
"060971541003084","0400033",0.296313
"060971541003089","0400033",1
"060971541003087","0400033",1
"060971541003111","0400033",1
"060971541002003","0400033",1
"060971541003110","0400033",1
"060971541003082","0400033",1
"060971541002000","0400033",1
"060971541003079","0400033",0.000008
"060971541002004","0400033",1
"060971541002002","0400033",1
"060971541002064","0400033",1
"060971541002011","0400033",0.000001
"060971541002005","0400033",1
"060971541002053","0400033",1
"060971541002044","0400033",1
"060971541002045","0400033",1
"060971541002001","0400033",1
"060971541002041","0400033",0.000001
"060971541002052","0400033",1
"060971541002051","0400033",0.000028
"060971541002055","0400033",0.821390
"060971541004025","0400033",0.767853
"060971541004026","0400033",0.954532
"060971541004035","0400033",1
"060971541003115","0400033",1
"060971541002054","0400033",1
"060971541003108","0400033",1
"060971541003109","0400033",1
"060971541003107","0400033",1
"060971541004028","0400033",1
"060971541004041","0400033",0.000001
"060971541004040","0400033",1
"060971539053005","0400033",1
"060971541004030","0400033",1
"060971541004033","0400033",0.000288
"060971541004037","0400033",1
"060971539053016","0400033",0.037522
"060971541004052","0400033",1
"060971541004047","0400033",1
"060971539053002","0400033",1
"060971541004042","0400033",0.000015
"060971539053003","0400033",1
"060971541004043","0400033",0.000002
"060971538073001","0400033",0.022655
"060971541004048","0400033",0.000006
"060971541004044","0400033",0.587326
"060971541004049","0400033",0.000004
"060971541004034","0400033",1
"060971539053006","0400033",1
"060971541004032","0400033",1
"060971541004029","0400033",1
"060971541004027","0400033",1
"060971541004031","0400033",1
"060971541004036","0400033",1
"060971541002056","0400033",0.000130
"060971541004059","0400033",1
"060971539053000","0400033",0.000001
"060971541004038","0400033",1
"060971539053004","0400033",1
"060971541004039","0400033",1
"060971541004045","0400033",1
"060971541004046","0400033",1
"060971503033000","0100101",1
"060971503043011","0100101",0.000001
"060971503033001","0100101",1
"060971503043019","0100101",0.000001
"060971503033002","0100101",1
"060971503033003","0100101",1
"060971503033004","0100101",1
"060971503033007","0100101",0.000003
"060971503034000","0100104",0.000001
"060971503034005","0100104",0.000001
"060971502031009","0100104",0.000001
"060971503031021","0100104",0.000001
"060971503034006","0100104",0.999822
"060971503034002","0100104",0.997928
"060971503034003","0100104",1
"060971503034007","0100104",0.000001
"060971503034002","0100104",0.000003
"060971538073003","0400032",0.205048
"060971503031002","0100103",0.000002
"060971503031009","0100103",1
"060971503032023","0100103",0.269737
"060971503031012","0100103",0.665626
"060971503032025","0100103",0.000005
"060971503031011","0100103",0.177504
"060971503031007","0100103",0.178445
"060971538073001","0400035",0.070880
"060971541004044","0400035",0.000254
"060971526021004","0100106",0.100435
"060971526021000","0100106",0.351055
"060971526021009","0100106",1
"060971526021002","0100106",0.301466
"060971526021010","0100106",0.000004
"060971541004048","0400034",0.000001
"060971541004044","0400034",0.412408
"060971528042006","0410021",0.000001
"060971528042008","0410021",0.000057
"060971528042007","0410021",0.883447
"060971528042010","0410021",1
"060971528042011","0410021",1
"060971528033005","0410020",0.000064
"060971528033003","0410020",0.001718
"060971528032011","0410020",0.000008
"060971528033001","0410020",1
"060971528033002","0410020",1
"060971528042010","0410020",0.000002
"060971528033004","0410020",1
"060971528033006","0410020",1
"060971529032000","0410020",0.000014
"060971528033005","0410020",0.999936
"060971528033003","0410020",0.998282
"060971541004063","0100105",0.000181
"060971526021000","0100105",0.378509
"060971541004062","0100105",0.000017
"060971541004057","0100105",0.000002
"060971526021002","0100105",0.026842
"060971524022001","0110071",0.000001
"060971524022009","0110071",0.977075
"060971524022013","0110071",0.000002
"060971524013006","0110070",0.000002
"060971524022009","0110070",0.022922
"060971524013026","0110070",1
"060971524013007","0110070",1
"060971524012011","0110070",0.000005
"060971524012012","0110070",0.000002
"060971524013001","0110070",0.000003
"060971524012004","0110070",0.000001
"060971524013021","0110070",0.000024
"060971524013019","0110070",1
"060971524013008","0110070",0.169926
"060971524012013","0410023",0.000003
"060971524012024","0410023",0.000001
"060971524011011","0410023",0.316165
"060971524011023","0410023",0.667000
"060971524011012","0410023",0.000001
"060971524011024","0410023",0.000001
"060971518004000","0110073",0.000001
"060971518004008","0110073",0.000002
"060971518004010","0110073",0.999929
"060971517012015","0110073",0.000002
"060971518004010","0110073",0.000016
"060971528042008","0410022",0.256984
"060971528042007","0410022",0.000001
"060971525012007","0110072",0.000279
"060971526013011","0110072",0.000041
"060971525012005","0110072",0.733872
"060971525013006","0110072",0.000903
"060971525013007","0110072",0.009013
"060971525013008","0110072",0.000004
"060971525011012","0110072",0.000138
"060971524011008","0110075",0.000002
"060971524011030","0110075",1
"060971524011029","0110075",0.000008
"060971522042001","0110075",0.000002
"060971511002009","0200145",0.561774
"060971511002009","0200145",0.000137
"060971511002014","0200144",0.563312
"060971511002011","0200144",0.000002
"060971506072005","0200147",0.000263
"060971506072006","0200147",0.000220
"060971506072010","0200147",0.000001
"060971506072007","0200147",0.723484
"060971535013000","0200146",0.043687
"060971535013007","0200146",0.000047
"060971506123000","0200149",0.000166
"060971506123025","0200149",0.785981
"060971506123026","0200149",0.004563
"060971506073000","0200148",0.111641
"060971506074002","0200148",0.955646
"060971536021004","0500061",0.000002
"060971534052004","0500061",0.000009
"060971536021005","0500061",0.000001
"060971536023000","0500061",0.000002
"060971536021006","0500061",1
"060971536023001","0500061",0.000001
"060971536023002","0500061",0.000001
"060971524013025","0410014",0.076369
"060971524013008","0410014",0.000001
"060971524012000","0410014",0.000012
"060971524012015","0410014",1
"060971524013016","0410014",1
"060971524012017","0410014",1
"060971524013015","0410014",0.399600
"060971524012014","0410014",0.977332
"060971524012016","0410014",1
"060971524012030","0410014",0.000001
"060971524012019","0410014",0.000006
"060971524012025","0410014",0.000001
"060971524012029","0410014",0.000031
"060971524012018","0410014",0.000001
"060971524011013","0410014",0.000002
"060971524023003","0410013",0.000001
"060971524012024","0410013",0.000001
"060971524023008","0410013",0.000001
"060971523001005","0410013",1
"060971523001010","0410013",1
"060971524011023","0410013",0.155116
"060971523001000","0410013",0.525527
"060971523001008","0410013",0.714678
"060971537112004","0500060",0.000001
"060971537111009","0500060",0.000003
"060971537111007","0500060",0.115136
"060971537111004","0500060",1
"060971537111000","0500060",0.019414
"060971523004014","0410016",0.000001
"060971523004015","0410016",0.877936
"060971523003022","0410016",1
"060971522031013","0410016",0.000022
"060971523003026","0410016",0.000001
"060971535011000","0200141",0.000090
"060971535011005","0200141",0.051125
"060971525013010","0110066",0.000001
"060971522043006","0110066",0.561703
"060971522043007","0110066",0.218114
"060971523003006","0410015",0.028807
"060971523003008","0410015",0.669669
"060971524011021","0410015",0.000010
"060971523003015","0410015",0.000023
"060971523003014","0410015",0.000112
"060971523003011","0410015",1
"060971523003012","0410015",0.000015
"060971523003009","0410015",1
"060971524011022","0410015",0.000010
"060971523003013","0410015",1
"060971524011019","0410015",0.000006
"060971524011020","0410015",0.000011
"060971523003010","0410015",1
"060971523003017","0410015",1
"060971524011017","0410015",0.000001
"060971523003028","0410015",0.000007
"060971511001022","0200140",0.965670
"060971511001023","0200140",0.000006
"060971511001013","0200140",0.024500
"060971511001028","0200140",0.981623
"060971511001029","0200140",1
"060971511001020","0200140",0.991643
"060971511001021","0200140",1
"060971511001030","0200140",0.977568
"060971511001014","0200140",0.001651
"060971511001034","0200140",0.999152
"060971525013010","0110065",0.000038
"060971525013011","0110065",0.000001
"060971525011016","0110065",0.000058
"060971525011017","0110065",0.577350
"060971517024004","0110065",0.000005
"060971523002013","0410018",0.000558
"060971524011023","0410018",0.177858
"060971523001000","0410018",0.305170
"060971523002009","0410018",1
"060971524011024","0410018",0.000100
"060971523001009","0410018",1
"060971523001001","0410018",1
"060971523001007","0410018",0.005172
"060971523001012","0410018",0.000007
"060971523002006","0410018",1
"060971523001006","0410018",1
"060971523002001","0410018",1
"060971523002000","0410018",0.000001
"060971523001004","0410018",1
"060971523002015","0410018",1
"060971523001003","0410018",1
"060971523001002","0410018",1
"060971523001015","0410018",1
"060971523001014","0410018",1
"060971523001013","0410018",1
"060971523002003","0410018",1
"060971523002002","0410018",0.863442
"060971523002016","0410018",1
"060971523002004","0410018",0.000002
"060971523002007","0410018",0.000025
"060971522011011","0410018",0.000001
"060971523002005","0410018",0.000007
"060971523002014","0410018",1
"060971522013000","0410018",0.000001
"060971523002013","0410018",0.999440
"060971523003016","0410018",0.000005
"060971522013007","0410018",1
"060971522013006","0410018",0.000001
"060971523002012","0410018",0.000145
"060971523002017","0410018",0.000001
"060971510003011","0200143",1
"060971510002007","0200143",0.000006
"060971510003010","0200143",0.990756
"060971510003014","0200143",0.000064
"060971510003009","0200143",0.000016
"060971517011017","0110068",1
"060971524012014","0410017",0.000004
"060971524012025","0410017",1
"060971524012029","0410017",1
"060971524012018","0410017",1
"060971524011005","0410017",0.000003
"060971524011011","0410017",0.683795
"060971524011023","0410017",0.000001
"060971510003007","0200142",0.000001
"060971510003010","0200142",0.000001
"060971510003019","0200142",0.000057
"060971510003020","0200142",0.000020
"060971510003012","0200142",0.001401
"060971509023004","0200142",0.999910
"060971509023003","0200142",0.000016
"060971510003009","0200142",0.994777
"060971525011011","0110067",0.000007
"060971517024004","0110067",0.059000
"060971517022001","0110067",1
"060971517024005","0110067",0.000001
"060971517022002","0110067",1
"060971517022000","0110067",0.998502
"060971517024006","0110067",0.000002
"060971517022003","0110067",1
"060971517022004","0110067",1
"060971517023006","0110067",0.000001
"060971517011000","0110067",0.000001
"060971517011004","0110067",0.000001
"060971517022005","0110067",1
"060971517024002","0110067",0.000012
"060971517024003","0110067",0.000005
"060971517024000","0110067",0.000001
"060971517022007","0110067",0.858095
"060971516023001","0110067",0.024349
"060971516023006","0110067",0.341862
"060971517022006","0110067",1
"060971515033001","0110067",1
"060971516023019","0110067",0.000002
"060971515033000","0110067",1
"060971517011006","0110067",0.000001
"060971517011018","0110067",0.000001
"060971517011017","0110067",0.000027
"060971515033003","0110067",1
"060971515033002","0110067",0.000001
"060971515033008","0110067",0.000041
"060971515033009","0110067",0.000001
"060971528032009","0410019",0.000002
"060971528032011","0410019",0.000002
"060971528032010","0410019",1
"060971528042009","0410019",0.471762
"060971528042008","0410019",0.000010
"060971528033000","0410019",1
"060971526011028","0110069",1
"060971525021001","0110069",0.000009
"060971537112005","0500059",0.000001
"060971537112004","0500059",0.401471
"060971530011005","0410010",0.000001
"060971521002009","0410010",0.000005
"060971521002016","0410010",0.303067
"060971530014001","0410010",1
"060971530014002","0410010",1
"060971530014008","0410010",1
"060971530014003","0410010",1
"060971530014000","0410010",1
"060971530014004","0410010",0.000004
"060971530014007","0410010",1
"060971530024000","0410010",0.000013
"060971530052012","0500294",1
"060971515061010","0110060",0.001013
"060971515061011","0110060",0.000001
"060971518005017","0110060",0.000063
"060971518005018","0110060",1
"060971518005015","0110060",0.000011
"060971517012009","0110060",1
"060971517012011","0110060",1
"060971517012010","0110060",1
"060971517012008","0110060",1
"060971518004010","0110060",0.000001
"060971517012015","0110060",1
"060971517012016","0110060",1
"060971515061010","0110060",0.998979
"060971518004017","0110060",0.000080
"060971515061007","0110060",0.000001
"060971515061011","0110060",0.000013
"060971530052008","0500293",0.000126
"060971530052011","0500293",0.409515
"060971524022013","0410012",1
"060971524022007","0410011",0.000002
"060971524013007","0410011",0.000001
"060971524012011","0410011",1
"060971524022013","0410011",0.000036
"060971524012012","0410011",1
"060971524012004","0410011",1
"060971524013021","0410011",0.611565
"060971524013019","0410011",0.000011
"060971524012008","0410011",1
"060971524012001","0410011",1
"060971524013008","0410011",0.000002
"060971524022012","0410011",0.939494
"060971524012010","0410011",1
"060971524012009","0410011",1
"060971524022016","0410011",1
"060971524022011","0410011",0.000113
"060971524012006","0410011",0.526745
"060971524012000","0410011",0.366409
"060971524023000","0410011",1
"060971524022014","0410011",0.860743
"060971524022020","0410011",0.075039
"060971524012002","0410011",0.000004
"060971524012028","0410011",0.000001
"060971524023001","0410011",0.310918
"060971524023003","0410011",0.494965
"060971524023008","0410011",0.057479
"060971543051000","0500296",0.006263
"060971518005002","0110062",0.000001
"060971518003000","0110062",1
"060971518005006","0110062",0.000001
"060971518003013","0110062",1
"060971518005007","0110062",0.000001
"060971518003012","0110062",1
"060971518003014","0110062",0.000001
"060971518003011","0110062",1
"060971518003009","0110062",1
"060971518003007","0110062",0.290060
"060971517021001","0110061",0.000003
"060971518005000","0110061",0.000025
"060971517011008","0110061",0.000001
"060971518005001","0110061",1
"060971518005003","0110061",0.000001
"060971518002003","0110061",0.000001
"060971518005002","0110061",1
"060971518005004","0110061",1
"060971518002005","0110061",1
"060971518002008","0110061",1
"060971517011009","0110061",0.812873
"060971518002004","0110061",1
"060971518003000","0110061",0.000008
"060971518005006","0110061",1
"060971518005005","0110061",1
"060971518005010","0110061",1
"060971518005008","0110061",1
"060971518002007","0110061",1
"060971517011011","0110061",0.047259
"060971518003013","0110061",0.000001
"060971518002006","0110061",1
"060971518002009","0110061",1
"060971518005007","0110061",1
"060971518005011","0110061",1
"060971518005009","0110061",1
"060971518005014","0110061",1
"060971517011010","0110061",0.000010
"060971518002010","0110061",1
"060971518005012","0110061",1
"060971517011020","0110061",0.000035
"060971517012000","0110061",1
"060971517012001","0110061",1
"060971518005013","0110061",1
"060971517012002","0110061",0.995254
"060971518005016","0110061",1
"060971518003007","0110061",0.000004
"060971518005017","0110061",1
"060971517012003","0110061",1
"060971517012004","0110061",1
"060971518005018","0110061",0.000088
"060971517012005","0110061",1
"060971517012006","0110061",1
"060971518005015","0110061",1
"060971517012014","0110061",1
"060971517012012","0110061",1
"060971517012013","0110061",0.507818
"060971517012007","0110061",0.682419
"060971517012008","0110061",0.000004
"060971535024005","0500295",0.126875
"060971535024036","0500295",0.000832
"060971525011019","0110064",0.000002
"060971522044006","0110064",1
"060971522044005","0110064",0.000006
"060971522044009","0110064",0.000038
"060971522044011","0110064",0.000010
"060971522044007","0110064",1
"060971522044008","0110064",1
"060971517021000","0110064",0.000007
"060971522044010","0110064",1
"060971536023002","0500298",0.000001
"060971536023011","0500298",0.000001
"060971536023012","0500298",1
"060971536023014","0500298",0.000001
"060971536023017","0500298",0.998957
"060971535023001","0500298",0.000714
"060971522043002","0110063",0.479042
"060971522043001","0110063",0.338617
"060971522043005","0110063",0.000002
"060971522041008","0110063",1
"060971522041004","0110063",0.987829
"060971522041011","0110063",1
"060971522041006","0110063",1
"060971522043007","0110063",0.332823
"060971522041009","0110063",1
"060971522041014","0110063",0.719924
"060971522041005","0110063",1
"060971522041010","0110063",1
"060971522041007","0110063",1
"060971522041012","0110063",1
"060971522041015","0110063",1
"060971522041013","0110063",0.001634
"060971522044001","0110063",0.000002
"060971522041016","0110063",1
"060971534031003","0500297",0.000001
"060971534031005","0500297",1
"060971534031014","0500297",0.000001
"060971534031013","0500297",1
"060971534031007","0500297",0.000005
"060971534031011","0500297",0.000001
"060971537111009","0500052",0.048789
"060971537051028","0500052",0.034212
"060971537111007","0500052",0.073959
"060971537111005","0500052",0.000002
"060971537111007","0500051",0.000002
"060971537111001","0500051",0.999091
"060971537111005","0500051",1
"060971537111003","0500051",1
"060971537111000","0500051",0.058644
"060971534052007","0500299",0.000001
"060971536023007","0500299",1
"060971536023008","0500299",0.876655
"060971536023009","0500299",0.000001
"060971537111009","0500054",0.088079
"060971537111007","0500054",0.036816
"060971537111011","0500054",0.003024
"060971537111009","0500053",0.003428
"060971537051028","0500053",0.001941
"060971537111007","0500053",0.004349
"060971535024022","0200134",1
"060971535024023","0200134",0.000196
"060971535024001","0200134",1
"060971535024003","0200134",0.000001
"060971535024002","0200134",0.000002
"060971535024015","0200134",0.283537
"060971535024014","0200134",0.217871
"060971537082000","0500056",0.275489
"060971537113004","0500056",0.001475
"060971537082008","0500056",0.091368
"060971506102005","0200133",1
"060971506102001","0200133",0.000003
"060971506102006","0200133",0.000017
"060971537113005","0500055",0.000079
"060971537113005","0500055",0.999499
"060971537113004","0500055",0.230014
"060971506123026","0200136",0.048410
"060971537111000","0500058",0.023172
"060971535014015","0200135",0.000002
"060971535024021","0200135",1
"060971535024002","0200135",1
"060971537111011","0500057",0.000002
"060971537111000","0500057",0.125699
"060971530053005","0500290",0.000011
"060971530053011","0500290",0.999394
"060971530053008","0500290",0.047259
"060971536011000","0500290",0.000001
"060971501002023","0200138",0.005349
"060971506123041","0200138",0.079475
"060971506123048","0200138",0.153896
"060971506123049","0200138",1
"060971506123056","0200138",1
"060971506123055","0200138",1
"060971506123042","0200138",1
"060971506123045","0200138",1
"060971506123044","0200138",0.475353
"060971506123050","0200138",0.003365
"060971506123051","0200138",0.400614
"060971506123041","0200137",0.291224
"060971506123040","0200137",0.000002
"060971506123033","0200137",0.166187
"060971506123044","0200137",0.524647
"060971530052018","0500292",0.919882
"060971525021001","0110019",0.000002
"060971525021002","0110019",1
"060971526012012","0110019",0.000001
"060971525021004","0110019",0.706198
"060971525021005","0110019",0.000113
"060971525022000","0110019",1
"060971525022001","0110019",0.000021
"060971525023006","0110019",0.000027
"060971525022002","0110019",0.852167
"060971530053026","0500291",0.000009
"060971530052005","0500291",0.000022
"060971530052012","0500291",0.000237
"060971534061000","0500291",0.000001
"060971530052006","0500291",1
"060971530052015","0500291",0.000008
"060971530052008","0500291",0.999870
"060971530052013","0500291",0.000002
"060971530052017","0500291",0.000001
"060971530052014","0500291",1
"060971530052011","0500291",0.590489
"060971530052018","0500291",0.080118
"060971518003002","0110018",1
"060971518003003","0110018",0.000001
"060971518003006","0110018",0.000001
"060971511001042","0200139",1
"060971511001031","0200139",1
"060971511001035","0200139",1
"060971511001032","0200139",0.769560
"060971511001041","0200139",1
"060971511001047","0200139",1
"060971511001043","0200139",1
"060971511001036","0200139",1
"060971511001034","0200139",0.000848
"060971511001038","0200139",1
"060971511001048","0200139",1
"060971511001037","0200139",1
"060971511001039","0200139",1
"060971511001045","0200139",1
"060971511001046","0200139",1
"060971511001040","0200139",1
"060971511001052","0200139",1
"060971511001054","0200139",1
"060971511001055","0200139",1
"060971511001051","0200139",1
"060971511001050","0200139",1
"060971511001049","0200139",1
"060971511001053","0200139",0.999315
"060971534034007","0500050",0.000003
"060971534034009","0500050",0.000002
"060971534034008","0500050",0.000001
"060971534034010","0500050",1
"060971534034011","0500050",0.000133
"060971534034013","0500050",0.000001
"060971534043001","0500050",0.000029
"060971534034012","0500050",1
"060971534043004","0500050",0.000006
"060971534043003","0500050",0.000002
"060971534043002","0500050",1
"060971527022015","0410047",1
"060971528011008","0410047",0.742695
"060971528011013","0410047",1
"060971528011009","0410047",0.000133
"060971528011014","0410047",1
"060971528011020","0410047",1
"060971528014020","0410047",1
"060971528014000","0410047",1
"060971528011021","0410047",1
"060971527022014","0410047",0.000001
"060971528011022","0410047",0.836619
"060971528011023","0410047",0.000002
"060971528011029","0410047",0.000069
"060971528014001","0410047",0.000001
"060971524022004","0410046",0.000002
"060971527022010","0410046",0.000001
"060971524022005","0410046",1
"060971527022015","0410046",0.000024
"060971524022029","0410046",0.000005
"060971527022011","0410046",1
"060971524022032","0410046",0.000009
"060971506123017","0200130",0.017771
"060971513091019","0200130",0.000002
"060971528011020","0410049",0.000018
"060971528014000","0410049",0.000001
"060971528011019","0410049",1
"060971528011021","0410049",0.000450
